sku_id,sku_name,storage_type,category,unit_weight_kg,lead_time_day,center_id,region,stock_qty_unit,stock_kg,monthly_outbound_kg,daily_avg_outbound_kg,transfer_in_kg,transfer_out_kg,turnover_kg,safety_stock_kg,center_capa_kg,capa_utilization_pct
456781,456781 상품,냉동,가공식품,0.6,4,5,강원권,0.0,0.0,263.4,8.78,263.0,422.0,,17.56,700603.4,65.62
435516,435516 상품,실온,가공식품,0.457,14,5,강원권,0.0,0.0,171.832,5.728,172.0,0.0,,40.09,700603.4,65.62
133616,133616 상품,냉장,가공식품,1.0,1,5,강원권,0.0,0.0,155.0,5.167,155.0,0.0,,2.58,700603.4,65.62
160296,160296 상품,냉동,가공식품,2.0,2,5,강원권,0.0,0.0,314.0,10.467,314.0,0.0,,10.47,700603.4,65.62
407401,407401 상품,냉동,가공식품,1.0,5,5,강원권,819.0,819.0,147.0,4.9,0.0,1971.0,0.179,12.25,700603.4,65.62
164291,164291 상품,실온,가공식품,0.5,2,5,강원권,2587.0,1293.5,186.5,6.217,6.0,2749.5,0.144,6.22,700603.4,65.62
435596,435596 상품,냉동,가공식품,1.0,14,5,강원권,2592.0,2592.0,1768.0,58.933,0.0,4320.0,0.682,412.53,700603.4,65.62
408196,408196 상품,냉장,가공식품,11.61,7,5,강원권,541.0,6281.009999999999,3587.49,119.583,0.0,12329.8,0.571,418.54,700603.4,65.62
385753,385753 상품,냉동,축산물,3.0,7,5,강원권,0.0,0.0,255.0,8.5,333.0,627.0,,29.75,700603.4,65.62
512237,512237 상품,실온,비식품,8.8,1,5,강원권,0.0,0.0,176.0,5.867,0.0,0.0,,2.93,700603.4,65.62
362252,362252 상품,실온,가공식품,2.8,7,5,강원권,316.0,884.8,246.4,8.213,22.0,2307.2,0.278,28.75,700603.4,65.62
375045,375045 상품,실온,가공식품,0.12,3,5,강원권,0.0,0.0,1016.4,33.88,1019.0,121.0,,50.82,700603.4,65.62
301711,301711 상품,냉장,가공식품,1.0,1,5,강원권,0.0,0.0,846.0,28.2,846.0,0.0,,14.1,700603.4,65.62
105682,105682 상품,실온,가공식품,0.5,2,5,강원권,0.0,0.0,203.0,6.767,204.0,0.0,,6.77,700603.4,65.62
368921,368921 상품,실온,가공식품,8.4,3,5,강원권,0.0,0.0,1033.2,34.44,1033.0,958.0,,51.66,700603.4,65.62
449225,449225 상품,실온,비식품,5.0,3,5,강원권,191.0,955.0,280.0,9.333,0.0,2525.0,0.293,14.0,700603.4,65.62
294221,294221 상품,실온,가공식품,2.0,3,5,강원권,929.0,1858.0,398.0,13.267,8.0,3548.0,0.214,19.9,700603.4,65.62
457235,457235 상품,냉동,가공식품,1.0,5,5,강원권,1141.0,1141.0,972.0,32.4,0.0,3278.0,0.852,81.0,700603.4,65.62
370196,370196 상품,냉장,가공식품,1.0,3,5,강원권,0.0,0.0,316.0,10.533,316.0,674.0,,15.8,700603.4,65.62
384132,384132 상품,실온,농산물,20.0,7,5,강원권,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,700603.4,65.62
459519,459519 상품,실온,가공식품,0.13,1,5,강원권,2665.0,346.45,414.57,13.819,0.0,0.0,1.197,6.91,700603.4,65.62
100921,100921 상품,실온,가공식품,1.5,2,5,강원권,0.0,0.0,382.5,12.75,383.0,0.0,,12.75,700603.4,65.62
277542,277542 상품,실온,가공식품,0.1,2,5,강원권,18505.0,1850.5,525.2,17.507,5.0,777.0,0.284,17.51,700603.4,65.62
350630,350630 상품,냉동,가공식품,9.0,1,5,강원권,0.0,0.0,306.0,10.2,306.0,0.0,,5.1,700603.4,65.62
118803,118803 상품,실온,가공식품,20.0,1,5,강원권,0.0,0.0,220.0,7.333,220.0,0.0,,3.67,700603.4,65.62
390619,390619 상품,실온,가공식품,20.0,5,5,강원권,0.0,0.0,300.0,10.0,300.0,0.0,,25.0,700603.4,65.62
372305,372305 상품,냉동,가공식품,0.76,3,5,강원권,0.0,0.0,652.84,21.761,653.0,56.0,,32.64,700603.4,65.62
522843,522843 상품,실온,비식품,0.88,1,5,강원권,1884.0,1657.92,616.0,20.533,0.0,0.0,0.372,10.27,700603.4,65.62
370278,370278 상품,냉동,가공식품,1.0,3,5,강원권,0.0,0.0,281.0,9.367,281.0,0.0,,14.05,700603.4,65.62
318813,318813 상품,냉동,수산물,1.0,2,5,강원권,0.0,0.0,106.0,3.533,106.0,0.0,,3.53,700603.4,65.62
242972,242972 상품,냉동,가공식품,2.0,2,5,강원권,0.0,0.0,582.0,19.4,606.0,694.0,,19.4,700603.4,65.62
198581,198581 상품,냉동,가공식품,1.0,1,5,강원권,861.0,861.0,314.0,10.467,7.0,2265.0,0.365,5.23,700603.4,65.62
165840,165840 상품,냉장,가공식품,0.1,2,5,강원권,18585.0,1858.5,976.5,32.55,27.0,1355.0,0.525,32.55,700603.4,65.62
106675,106675 상품,실온,가공식품,1.0,1,5,강원권,0.0,0.0,181.0,6.033,181.0,0.0,,3.02,700603.4,65.62
372308,372308 상품,실온,가공식품,10.4,7,5,강원권,0.0,0.0,530.4,17.68,541.0,0.0,,61.88,700603.4,65.62
435517,435517 상품,냉장,가공식품,0.72,2,5,강원권,555.0,399.59999999999997,108.0,3.6,6.0,2894.2,0.27,3.6,700603.4,65.62
397597,397597 상품,실온,가공식품,2.0,7,5,강원권,0.0,0.0,24.0,0.8,24.0,648.0,,2.8,700603.4,65.62
126307,126307 상품,냉동,가공식품,1.0,2,5,강원권,0.0,0.0,351.0,11.7,352.0,0.0,,11.7,700603.4,65.62
382355,382355 상품,실온,가공식품,0.5,1,5,강원권,0.0,0.0,221.0,7.367,221.0,0.0,,3.68,700603.4,65.62
452766,452766 상품,냉동,가공식품,1.15,1,5,강원권,0.0,0.0,146.05,4.868,146.0,0.0,,2.43,700603.4,65.62
460001,460001 상품,냉동,가공식품,0.18,7,5,강원권,0.0,0.0,24.48,0.816,0.0,0.0,,2.86,700603.4,65.62
363107,363107 상품,냉동,가공식품,1.5,5,5,강원권,0.0,0.0,865.5,28.85,866.0,674.0,,72.12,700603.4,65.62
364326,364326 상품,실온,가공식품,14.0,1,5,강원권,0.0,0.0,378.0,12.6,378.0,0.0,,6.3,700603.4,65.62
331703,331703 상품,냉장,가공식품,1.0,1,5,강원권,0.0,0.0,571.0,19.033,571.0,0.0,,9.52,700603.4,65.62
361754,361754 상품,실온,가공식품,2.09,1,5,강원권,0.0,0.0,1897.72,63.257,1898.0,0.0,,31.63,700603.4,65.62
434103,434103 상품,냉동,가공식품,1.35,1,5,강원권,953.0,1286.5500000000002,2278.8,75.96,12.0,1714.35,1.771,37.98,700603.4,65.62
116140,116140 상품,냉동,가공식품,0.3,21,5,강원권,0.0,0.0,60.0,2.0,60.0,0.0,,21.0,700603.4,65.62
430849,430849 상품,냉동,가공식품,1.0,1,5,강원권,1590.0,1590.0,512.0,17.067,0.0,2868.0,0.322,8.53,700603.4,65.62
278729,278729 상품,실온,가공식품,0.12,1,5,강원권,2670.0,320.4,489.6,16.32,58.0,1789.4,1.528,8.16,700603.4,65.62
460000,460000 상품,냉동,가공식품,0.25,7,5,강원권,0.0,0.0,12.5,0.417,0.0,0.0,,1.46,700603.4,65.62
104226,104226 상품,실온,가공식품,16.501,2,5,강원권,0.0,0.0,429.026,14.301,429.0,0.0,,14.3,700603.4,65.62
701228,701228 상품,냉동,CK제품,1.0,14,5,강원권,0.0,0.0,184.0,6.133,0.0,0.0,,42.93,700603.4,65.62
261303,261303 상품,실온,가공식품,0.13,1,5,강원권,0.0,0.0,779.09,25.97,779.0,42.0,,12.98,700603.4,65.62
437302,437302 상품,냉장,가공식품,2.0,10,5,강원권,0.0,0.0,132.0,4.4,132.0,616.0,,22.0,700603.4,65.62
383601,383601 상품,실온,가공식품,1.0,5,5,강원권,0.0,0.0,234.0,7.8,234.0,1.0,,19.5,700603.4,65.62
456113,456113 상품,냉동,수산물,0.9,1,5,강원권,0.0,0.0,321.3,10.71,321.0,0.0,,5.36,700603.4,65.62
100729,100729 상품,실온,가공식품,0.25,1,5,강원권,0.0,0.0,480.0,16.0,480.0,0.0,,8.0,700603.4,65.62
259445,259445 상품,냉장,가공식품,2.0,1,5,강원권,490.0,980.0,532.0,17.733,2.0,2564.0,0.543,8.87,700603.4,65.62
381512,381512 상품,냉동,가공식품,3.0,2,5,강원권,0.0,0.0,210.0,7.0,210.0,531.0,,7.0,700603.4,65.62
450007,450007 상품,냉장,가공식품,2.0,7,5,강원권,0.0,0.0,218.0,7.267,230.0,0.0,,25.43,700603.4,65.62
458382,458382 상품,냉장,가공식품,1.0,7,5,강원권,0.0,0.0,487.0,16.233,487.0,512.0,,56.82,700603.4,65.62
449987,449987 상품,냉동,가공식품,1.0,7,5,강원권,0.0,0.0,297.0,9.9,297.0,511.0,,34.65,700603.4,65.62
393479,393479 상품,실온,가공식품,5.0,15,5,강원권,0.0,0.0,570.0,19.0,570.0,0.0,,142.5,700603.4,65.62
430504,430504 상품,냉동,가공식품,0.98,1,5,강원권,0.0,0.0,164.64,5.488,165.0,0.0,,2.74,700603.4,65.62
383684,383684 상품,냉동,가공식품,10.08,11,5,강원권,0.0,0.0,292.32,9.744,292.0,0.0,,53.59,700603.4,65.62
456764,456764 상품,냉동,가공식품,0.05,7,5,강원권,0.0,0.0,269.1,8.97,269.0,146.0,,31.4,700603.4,65.62
143517,143517 상품,실온,가공식품,3.15,2,5,강원권,0.0,0.0,897.75,29.925,926.0,28.35,,29.92,700603.4,65.62
397057,397057 상품,냉동,농산물,1.0,1,5,강원권,4006.0,4006.0,159.0,5.3,0.0,1732.0,0.04,2.65,700603.4,65.62
123125,123125 상품,냉장,가공식품,2.0,1,5,강원권,0.0,0.0,640.0,21.333,640.0,0.0,,10.67,700603.4,65.62
100572,100572 상품,실온,가공식품,0.907,2,5,강원권,0.0,0.0,330.148,11.005,330.0,0.0,,11.0,700603.4,65.62
126253,126253 상품,냉동,가공식품,0.496,14,5,강원권,0.0,0.0,244.032,8.134,244.0,0.0,,56.94,700603.4,65.62
362634,362634 상품,냉장,가공식품,1.0,1,5,강원권,862.0,862.0,1277.0,42.567,3.0,1306.0,1.481,21.28,700603.4,65.62
437325,437325 상품,실온,비식품,6.4,16,5,강원권,0.0,0.0,108.8,3.627,109.0,0.0,,29.01,700603.4,65.62
459475,459475 상품,냉장,축산물,1.0,1,5,강원권,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,700603.4,65.62
457576,457576 상품,냉동,가공식품,3.264,2,5,강원권,0.0,0.0,238.272,7.942,239.0,0.0,,7.94,700603.4,65.62
111913,111913 상품,실온,가공식품,1.0,1,5,강원권,0.0,0.0,699.0,23.3,704.0,4.0,,11.65,700603.4,65.62
459522,459522 상품,실온,가공식품,0.13,1,5,강원권,20198.0,2625.7400000000002,620.75,20.692,0.0,0.0,0.236,10.35,700603.4,65.62
382666,382666 상품,실온,비식품,10.0,2,5,강원권,0.0,0.0,370.0,12.333,370.0,0.0,,12.33,700603.4,65.62
435528,435528 상품,실온,가공식품,2.0,2,5,강원권,0.0,0.0,96.0,3.2,96.0,0.0,,3.2,700603.4,65.62
370512,370512 상품,냉동,가공식품,0.96,1,5,강원권,993.0,953.28,794.88,26.496,0.0,3136.92,0.834,13.25,700603.4,65.62
278159,278159 상품,실온,가공식품,3.0,1,5,강원권,0.0,0.0,207.0,6.9,207.0,0.0,,3.45,700603.4,65.62
296169,296169 상품,실온,비식품,8.8,1,5,강원권,0.0,0.0,484.0,16.133,484.0,0.0,,8.07,700603.4,65.62
428406,428406 상품,실온,농산물,20.0,2,5,강원권,0.0,0.0,80.0,2.667,80.0,0.0,,2.67,700603.4,65.62
450407,450407 상품,냉장,가공식품,10.0,5,5,강원권,0.0,0.0,0.0,0.0,0.0,2050.0,,0.0,700603.4,65.62
461078,461078 상품,실온,농산물,20.0,7,5,강원권,0.0,0.0,240.0,8.0,0.0,0.0,,28.0,700603.4,65.62
450932,450932 상품,냉동,가공식품,1.0,7,5,강원권,0.0,0.0,547.0,18.233,547.0,427.0,,63.82,700603.4,65.62
369116,369116 상품,냉장,가공식품,2.0,14,5,강원권,0.0,0.0,22.0,0.733,22.0,544.0,,5.13,700603.4,65.62
161053,161053 상품,실온,가공식품,3.0,1,5,강원권,0.0,0.0,189.0,6.3,189.0,0.0,,3.15,700603.4,65.62
112323,112323 상품,냉장,가공식품,1.0,2,5,강원권,0.0,0.0,445.0,14.833,445.0,0.0,,14.83,700603.4,65.62
241524,241524 상품,실온,가공식품,0.13,2,5,강원권,8009.0,1041.17,977.6,32.587,0.0,1502.6,0.939,32.59,700603.4,65.62
455962,455962 상품,냉동,가공식품,1.0,7,5,강원권,0.0,0.0,464.0,15.467,465.0,0.0,,54.13,700603.4,65.62
386608,386608 상품,냉동,가공식품,0.055,7,5,강원권,0.0,0.0,310.86,10.362,311.0,495.0,,36.27,700603.4,65.62
364380,364380 상품,실온,가공식품,1.75,1,5,강원권,0.0,0.0,285.25,9.508,285.0,0.0,,4.75,700603.4,65.62
137714,137714 상품,실온,가공식품,1.5,1,5,강원권,0.0,0.0,343.5,11.45,344.0,0.0,,5.72,700603.4,65.62
353571,353571 상품,냉동,가공식품,1.02,7,5,강원권,1795.0,1830.9,283.56,9.452,0.0,1951.56,0.155,33.08,700603.4,65.62
347081,347081 상품,냉동,가공식품,0.26,5,5,강원권,0.0,0.0,557.7,18.59,558.0,0.0,,46.48,700603.4,65.62
363090,363090 상품,실온,가공식품,1.95,7,5,강원권,0.0,0.0,479.7,15.99,480.0,532.0,,55.96,700603.4,65.62
392026,392026 상품,냉동,가공식품,1.0,1,5,강원권,0.0,0.0,72.0,2.4,72.0,0.0,,1.2,700603.4,65.62
242122,242122 상품,실온,가공식품,25.0,1,5,강원권,0.0,0.0,450.0,15.0,450.0,0.0,,7.5,700603.4,65.62
453896,453896 상품,실온,비식품,18.32,5,5,강원권,0.0,0.0,348.08,11.603,348.0,0.0,,29.01,700603.4,65.62
204590,204590 상품,냉동,가공식품,0.3,2,5,강원권,0.0,0.0,266.4,8.88,266.0,371.0,,8.88,700603.4,65.62
701203,701203 상품,냉동,CK제품,5.0,14,5,강원권,0.0,0.0,825.0,27.5,0.0,0.0,,192.5,700603.4,65.62
381525,381525 상품,냉동,가공식품,0.3,2,5,강원권,0.0,0.0,178.2,5.94,178.0,405.0,,5.94,700603.4,65.62
291699,291699 상품,냉동,가공식품,1.0,2,5,강원권,0.0,0.0,246.0,8.2,246.0,350.0,,8.2,700603.4,65.62
438922,438922 상품,실온,가공식품,1.0,1,5,강원권,0.0,0.0,125.0,4.167,125.0,0.0,,2.08,700603.4,65.62
385648,385648 상품,실온,가공식품,2.84,1,5,강원권,0.0,0.0,241.4,8.047,244.0,0.0,,4.02,700603.4,65.62
392031,392031 상품,냉동,수산물,0.5,4,5,강원권,0.0,0.0,285.0,9.5,290.0,769.0,,19.0,700603.4,65.62
455668,455668 상품,실온,가공식품,13.0,7,5,강원권,0.0,0.0,416.0,13.867,416.0,0.0,,48.53,700603.4,65.62
362665,362665 상품,냉장,가공식품,4.0,1,5,강원권,0.0,0.0,200.0,6.667,200.0,0.0,,3.33,700603.4,65.62
391347,391347 상품,냉동,가공식품,1.2,2,5,강원권,0.0,0.0,352.8,11.76,353.0,418.0,,11.76,700603.4,65.62
100070,100070 상품,실온,가공식품,20.0,1,5,강원권,0.0,0.0,520.0,17.333,520.0,0.0,,8.67,700603.4,65.62
285728,285728 상품,실온,가공식품,20.0,1,5,강원권,0.0,0.0,140.0,4.667,140.0,0.0,,2.33,700603.4,65.62
230553,230553 상품,실온,농산물,20.0,2,5,강원권,0.0,0.0,380.0,12.667,380.0,0.0,,12.67,700603.4,65.62
701181,701181 상품,냉동,CK제품,5.0,14,5,강원권,0.0,0.0,700.0,23.333,0.0,0.0,,163.33,700603.4,65.62
430956,430956 상품,냉동,가공식품,0.09,2,5,강원권,0.0,0.0,1381.05,46.035,182.0,1259.7,,46.04,700603.4,65.62
229741,229741 상품,실온,가공식품,0.11,1,5,강원권,0.0,0.0,336.6,11.22,337.0,0.0,,5.61,700603.4,65.62
124282,124282 상품,냉동,가공식품,0.99,2,5,강원권,1424.0,1409.76,102.967,3.432,0.0,1309.225,0.073,3.43,700603.4,65.62
368931,368931 상품,실온,비식품,1.0,3,5,강원권,0.0,0.0,494.0,16.467,496.0,1.0,,24.7,700603.4,65.62
142980,142980 상품,실온,가공식품,0.425,1,5,강원권,0.0,0.0,966.875,32.229,967.0,0.0,,16.11,700603.4,65.62
246934,246934 상품,냉동,가공식품,1.0,1,5,강원권,86.0,86.0,338.0,11.267,0.0,381.0,3.93,5.63,700603.4,65.62
287664,287664 상품,냉동,가공식품,0.9,4,5,강원권,0.0,0.0,84.6,2.82,85.0,0.0,,5.64,700603.4,65.62
126735,126735 상품,실온,가공식품,2.5,1,5,강원권,0.0,0.0,377.5,12.583,395.0,15.0,,6.29,700603.4,65.62
432134,432134 상품,냉장,가공식품,10.0,4,5,강원권,0.0,0.0,100.0,3.333,100.0,880.0,,6.67,700603.4,65.62
295753,295753 상품,실온,가공식품,0.5,1,5,강원권,0.0,0.0,151.5,5.05,154.0,1.0,,2.52,700603.4,65.62
389932,389932 상품,냉동,가공식품,2.8,1,5,강원권,787.0,2203.6,103.6,3.453,0.0,1381.0,0.047,1.73,700603.4,65.62
434678,434678 상품,실온,가공식품,4.0,2,5,강원권,0.0,0.0,352.0,11.733,352.0,0.0,,11.73,700603.4,65.62
426122,426122 상품,냉동,가공식품,1.0,7,5,강원권,0.0,0.0,706.0,23.533,706.0,0.0,,82.37,700603.4,65.62
128459,128459 상품,실온,가공식품,2.0,1,5,강원권,300.0,600.0,440.0,14.667,2.0,2774.0,0.733,7.33,700603.4,65.62
398529,398529 상품,냉동,가공식품,2.0,1,5,강원권,0.0,0.0,224.0,7.467,224.0,476.0,,3.73,700603.4,65.62
441159,441159 상품,냉동,가공식품,1.0,3,5,강원권,1385.0,1385.0,428.0,14.267,2.0,2346.0,0.309,21.4,700603.4,65.62
455048,455048 상품,실온,비식품,5.0,7,5,강원권,754.0,3770.0,140.0,4.667,0.0,2975.0,0.037,16.33,700603.4,65.62
369410,369410 상품,냉동,가공식품,1.0,2,5,강원권,0.0,0.0,210.0,7.0,215.0,446.0,,7.0,700603.4,65.62
343797,343797 상품,냉동,가공식품,1.45,1,5,강원권,469.0,680.05,548.1,18.27,6.0,2727.7,0.806,9.14,700603.4,65.62
390280,390280 상품,냉장,가공식품,1.8,2,5,강원권,0.0,0.0,757.8,25.26,758.0,0.0,,25.26,700603.4,65.62
435513,435513 상품,냉동,가공식품,2.0,15,5,강원권,1308.0,2616.0,108.0,3.6,0.0,1836.0,0.041,27.0,700603.4,65.62
459918,459918 상품,냉동,축산물,2.5,10,5,강원권,1104.0,2760.0,380.0,12.667,0.0,0.0,0.138,63.33,700603.4,65.62
434663,434663 상품,실온,가공식품,4.0,2,5,강원권,0.0,0.0,552.0,18.4,556.0,8.0,,18.4,700603.4,65.62
330247,330247 상품,냉동,축산물,20.0,3,5,강원권,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,700603.4,65.62
370135,370135 상품,냉동,가공식품,0.9,3,5,강원권,0.0,0.0,225.0,7.5,225.0,0.0,,11.25,700603.4,65.62
455710,455710 상품,냉동,수산물,4.0,5,5,강원권,0.0,0.0,268.0,8.933,268.0,624.0,,22.33,700603.4,65.62
435880,435880 상품,냉동,수산물,0.8,3,5,강원권,0.0,0.0,373.6,12.453,381.0,455.0,,18.68,700603.4,65.62
701218,701218 상품,냉장,CK제품,0.8,14,5,강원권,0.0,0.0,98.4,3.28,0.0,0.0,,22.96,700603.4,65.62
434814,434814 상품,실온,가공식품,1.8,3,5,강원권,0.0,0.0,797.4,26.58,797.0,0.0,,39.87,700603.4,65.62
455072,455072 상품,냉장,가공식품,1.0,5,5,강원권,0.0,0.0,69.0,2.3,69.0,0.0,,5.75,700603.4,65.62
371089,371089 상품,냉장,가공식품,0.25,5,5,강원권,0.0,0.0,415.0,13.833,415.0,491.0,,34.58,700603.4,65.62
432383,432383 상품,실온,가공식품,1.8,3,5,강원권,0.0,0.0,349.2,11.64,353.0,3.6,,17.46,700603.4,65.62
117971,117971 상품,실온,가공식품,1.8,2,5,강원권,0.0,0.0,363.6,12.12,364.0,0.0,,12.12,700603.4,65.62
386175,386175 상품,냉동,가공식품,3.0,1,5,강원권,0.0,0.0,210.0,7.0,210.0,0.0,,3.5,700603.4,65.62
140093,140093 상품,실온,가공식품,1.0,1,5,강원권,0.0,0.0,400.0,13.333,400.0,0.0,,6.67,700603.4,65.62
448276,448276 상품,냉동,축산물,1.0,1,5,강원권,0.0,0.0,210.0,7.0,210.0,0.0,,3.5,700603.4,65.62
441619,441619 상품,냉동,농산물,1.0,3,5,강원권,1905.0,1905.0,505.0,16.833,15.0,2732.0,0.265,25.25,700603.4,65.62
381045,381045 상품,냉장,축산물,1.0,7,5,강원권,2659.0,2659.0,246.0,8.2,0.0,1840.0,0.093,28.7,700603.4,65.62
457800,457800 상품,냉장,가공식품,2.0,7,5,강원권,0.0,0.0,26.0,0.867,26.0,2.0,,3.03,700603.4,65.62
370051,370051 상품,실온,가공식품,0.21,1,5,강원권,0.0,0.0,11.13,0.371,11.0,0.0,,0.19,700603.4,65.62
234560,234560 상품,냉동,축산물,1.0,1,5,강원권,0.0,0.0,1078.93,35.964,1079.0,0.0,,17.98,700603.4,65.62
246225,246225 상품,냉장,가공식품,2.0,10,5,강원권,0.0,0.0,1804.0,60.133,1804.0,32.0,,300.67,700603.4,65.62
173174,173174 상품,냉동,가공식품,1.0,2,5,강원권,0.0,0.0,361.0,12.033,362.0,456.0,,12.03,700603.4,65.62
501186,501186 상품,실온,비식품,2.17,2,5,강원권,0.0,0.0,93.31,3.11,0.0,0.0,,3.11,700603.4,65.62
106678,106678 상품,실온,가공식품,2.0,1,5,강원권,0.0,0.0,370.0,12.333,370.0,0.0,,6.17,700603.4,65.62
460990,460990 상품,냉동,가공식품,2.0,7,5,강원권,0.0,0.0,130.0,4.333,0.0,0.0,,15.17,700603.4,65.62
268596,268596 상품,냉동,가공식품,0.795,1,5,강원권,690.0,548.5500000000001,356.955,11.898,4.0,2638.615,0.651,5.95,700603.4,65.62
430398,430398 상품,냉동,가공식품,0.7,3,5,강원권,0.0,0.0,232.4,7.747,232.0,596.0,,11.62,700603.4,65.62
303028,303028 상품,냉장,가공식품,2.27,3,5,강원권,884.0,2006.68,383.63,12.788,0.0,2479.15,0.191,19.18,700603.4,65.62
281228,281228 상품,냉동,가공식품,2.0,3,5,강원권,0.0,0.0,68.0,2.267,82.0,134.0,,3.4,700603.4,65.62
458598,458598 상품,냉동,가공식품,1.0,7,5,강원권,0.0,0.0,211.0,7.033,211.0,0.0,,24.62,700603.4,65.62
440015,440015 상품,냉동,수산물,0.8,7,5,강원권,0.0,0.0,96.0,3.2,96.0,0.0,,11.2,700603.4,65.62
331480,331480 상품,냉동,가공식품,0.585,7,5,강원권,0.0,0.0,351.0,11.7,351.0,0.0,,40.95,700603.4,65.62
281769,281769 상품,냉동,가공식품,1.0,1,5,강원권,659.0,659.0,125.0,4.167,21.0,1563.0,0.19,2.08,700603.4,65.62
701340,701340 상품,냉동,CK제품,1.0,14,5,강원권,0.0,0.0,545.0,18.167,0.0,0.0,,127.17,700603.4,65.62
433760,433760 상품,냉동,수산물,0.8,7,5,강원권,0.0,0.0,227.2,7.573,227.0,0.0,,26.51,700603.4,65.62
138390,138390 상품,실온,가공식품,2.25,1,5,강원권,0.0,0.0,148.5,4.95,149.0,0.0,,2.48,700603.4,65.62
111919,111919 상품,실온,가공식품,1.0,3,5,강원권,0.0,0.0,302.0,10.067,306.0,4.0,,15.1,700603.4,65.62
374165,374165 상품,실온,가공식품,1.0,2,5,강원권,0.0,0.0,207.0,6.9,208.0,1.0,,6.9,700603.4,65.62
342120,342120 상품,냉동,가공식품,3.0,4,5,강원권,0.0,0.0,177.0,5.9,183.0,3.0,,11.8,700603.4,65.62
398664,398664 상품,실온,가공식품,1.0,5,5,강원권,0.0,0.0,1716.0,57.2,1716.0,0.0,,143.0,700603.4,65.62
449224,449224 상품,실온,비식품,4.0,3,5,강원권,198.0,792.0,188.0,6.267,0.0,1912.0,0.237,9.4,700603.4,65.62
109379,109379 상품,실온,가공식품,0.42,1,5,강원권,0.0,0.0,147.0,4.9,147.0,0.0,,2.45,700603.4,65.62
455165,455165 상품,냉장,축산물,1.0,2,5,강원권,0.0,0.0,963.41,32.114,963.0,0.0,,32.11,700603.4,65.62
463792,463792 상품,실온,가공식품,10.0,1,5,강원권,0.0,0.0,70.0,2.333,0.0,0.0,,1.17,700603.4,65.62
372172,372172 상품,냉동,가공식품,0.45,10,5,강원권,0.0,0.0,217.35,7.245,217.0,0.0,,36.22,700603.4,65.62
439076,439076 상품,냉동,가공식품,2.0,21,5,강원권,0.0,0.0,92.0,3.067,92.0,896.0,,32.2,700603.4,65.62
433956,433956 상품,냉동,가공식품,1.0,5,5,강원권,0.0,0.0,392.0,13.067,392.0,110.0,,32.67,700603.4,65.62
135511,135511 상품,실온,가공식품,1.5,1,5,강원권,0.0,0.0,255.0,8.5,255.0,0.0,,4.25,700603.4,65.62
456068,456068 상품,냉동,가공식품,9.18,7,5,강원권,0.0,0.0,110.16,3.672,110.0,0.0,,12.85,700603.4,65.62
338770,338770 상품,실온,농산물,20.0,7,5,강원권,0.0,0.0,2380.0,79.333,2380.0,0.0,,277.67,700603.4,65.62
450275,450275 상품,실온,비식품,1.95,7,5,강원권,0.0,0.0,208.65,6.955,209.0,0.0,,24.34,700603.4,65.62
173246,173246 상품,냉동,가공식품,1.05,1,5,강원권,1112.0,1167.6000000000001,448.35,14.945,0.0,2118.15,0.384,7.47,700603.4,65.62
348355,348355 상품,냉동,가공식품,3.0,4,5,강원권,0.0,0.0,210.0,7.0,210.0,0.0,,14.0,700603.4,65.62
169083,169083 상품,냉동,가공식품,1.0,2,5,강원권,0.0,0.0,675.0,22.5,681.0,526.0,,22.5,700603.4,65.62
124182,124182 상품,냉동,가공식품,0.78,14,5,강원권,0.0,0.0,233.22,7.774,233.0,0.0,,54.42,700603.4,65.62
246398,246398 상품,실온,가공식품,1.0,3,5,강원권,1264.0,1264.0,425.0,14.167,1.0,979.0,0.336,21.25,700603.4,65.62
434547,434547 상품,냉동,가공식품,2.27,3,5,강원권,0.0,0.0,1048.74,34.958,1053.0,2752.0,,52.44,700603.4,65.62
272757,272757 상품,실온,가공식품,1.0,2,5,강원권,0.0,0.0,97.0,3.233,97.0,0.0,,3.23,700603.4,65.62
106520,106520 상품,실온,가공식품,5.0,1,5,강원권,0.0,0.0,310.0,10.333,310.0,0.0,,5.17,700603.4,65.62
438196,438196 상품,실온,비식품,10.0,1,5,강원권,0.0,0.0,70.0,2.333,70.0,0.0,,1.17,700603.4,65.62
398552,398552 상품,냉장,가공식품,1.0,5,5,강원권,523.0,523.0,208.0,6.933,0.0,1582.0,0.398,17.33,700603.4,65.62
368813,368813 상품,냉동,가공식품,0.8,5,5,강원권,0.0,0.0,357.6,11.92,358.0,318.0,,29.8,700603.4,65.62
277541,277541 상품,실온,가공식품,0.1,2,5,강원권,17663.0,1766.3000000000002,1200.1,40.003,8.0,2153.3,0.679,40.0,700603.4,65.62
438989,438989 상품,냉동,농산물,1.0,3,5,강원권,0.0,0.0,70.0,2.333,70.0,0.0,,3.5,700603.4,65.62
359981,359981 상품,냉동,가공식품,3.72,7,5,강원권,0.0,0.0,290.16,9.672,290.0,0.0,,33.85,700603.4,65.62
100077,100077 상품,실온,가공식품,20.0,1,5,강원권,0.0,0.0,100.0,3.333,100.0,0.0,,1.67,700603.4,65.62
