상품코드,센터,재고량_최소단위,재고량_kg,월출고량_kg,이체유입_kg,이체유출_kg,회전율_kg(출고kg/재고kg)
114835,3,0.0,0.0,589.0,593.0,4.0,
294890,3,0.0,0.0,538.4,540.0,0.0,
449627,3,0.0,0.0,64.0,64.0,0.0,
386568,3,0.0,0.0,495.0,496.0,1.0,
453754,3,0.0,0.0,401.0,402.0,0.0,
362518,3,0.0,0.0,864.5,865.0,0.0,
352537,3,0.0,0.0,502.95,526.0,23.0,
106811,3,0.0,0.0,387.0,0.0,0.0,
384565,3,456.0,2074.7999999999997,131.95,0.0,1975.05,0.064
377635,3,0.0,0.0,244.8,260.0,15.0,
164580,3,0.0,0.0,337.0,338.0,1.0,
225868,3,0.0,0.0,203.0,203.0,0.0,
287522,3,0.0,0.0,207.5,208.0,0.0,
381520,3,0.0,0.0,325.5,652.0,0.0,
343193,3,0.0,0.0,0.0,0.0,0.0,
253315,3,0.0,0.0,36.725,37.0,0.0,
391247,3,0.0,0.0,420.0,840.0,0.0,
389702,3,0.0,0.0,620.4,1056.0,0.0,
225864,3,0.0,0.0,321.0,321.0,0.0,
362504,3,0.0,0.0,56.0,56.0,0.0,
452032,3,0.0,0.0,220.0,0.0,0.0,
374569,3,0.0,0.0,286.0,286.0,0.0,
431406,3,0.0,0.0,24.0,24.0,0.0,
384157,3,0.0,0.0,416.0,417.0,2.0,
107255,3,0.0,0.0,466.2,466.0,0.0,
355259,3,0.0,0.0,26.0,26.0,0.0,
432997,3,0.0,0.0,550.0,565.0,15.0,
450994,3,0.0,0.0,414.0,828.0,0.0,
337503,3,0.0,0.0,261.0,262.0,1.0,
296369,3,0.0,0.0,49.0,49.0,0.0,
343397,3,0.0,0.0,1260.6,1267.0,7.0,
106394,3,0.0,0.0,639.45,644.0,5.0,
362030,3,0.0,0.0,591.5,592.0,0.0,
403693,3,0.0,0.0,359.0,720.0,0.0,
701205,3,0.0,0.0,690.0,0.0,105.0,
701197,3,0.0,0.0,490.0,0.0,5.0,
701752,3,0.0,0.0,85.0,0.0,0.0,
461016,3,0.0,0.0,55.0,0.0,0.0,
229287,3,0.0,0.0,181.8,182.0,0.0,
437316,3,0.0,0.0,374.0,748.0,1.0,
281229,3,0.0,0.0,146.0,292.0,0.0,
435583,3,0.0,0.0,78.0,156.0,0.0,
449666,3,0.0,0.0,402.0,0.0,0.0,
458023,3,0.0,0.0,0.0,0.0,0.0,
502808,3,0.0,0.0,212.0,0.0,0.0,
449117,3,0.0,0.0,532.0,0.0,0.0,
126793,3,0.0,0.0,65.6,132.0,0.0,
371315,3,0.0,0.0,0.0,0.0,0.0,
447970,3,0.0,0.0,744.0,0.0,0.0,
434115,3,0.0,0.0,270.0,540.0,0.0,
448296,3,0.0,0.0,220.0,440.0,0.0,
384584,3,0.0,0.0,410.0,880.0,30.0,
461284,3,232.0,464.0,0.0,0.0,540.0,0.0
329097,3,0.0,0.0,60.0,60.0,0.0,
107247,3,0.0,0.0,297.0,294.0,0.0,
463887,3,0.0,0.0,0.0,0.0,0.0,
374153,3,0.0,0.0,326.25,326.0,0.0,
461110,3,0.0,0.0,50.0,0.0,0.0,
431354,3,0.0,0.0,1043.04,1043.0,0.0,
341983,3,0.0,0.0,246.24,255.0,8.64,
701488,3,0.0,0.0,345.0,0.0,55.0,
379702,3,0.0,0.0,406.0,406.0,0.0,
122751,3,0.0,0.0,188.0,163.0,0.0,
348356,3,0.0,0.0,156.0,156.0,0.0,
461990,3,0.0,0.0,39.0,0.0,0.0,
120459,3,0.0,0.0,685.785,0.0,0.0,
449126,3,0.0,0.0,405.0,405.0,0.0,
387197,3,0.0,0.0,31.0,0.0,0.0,
343221,3,0.0,0.0,274.0,274.0,0.0,
242829,3,0.0,0.0,127.675,128.0,0.0,
461887,3,0.0,0.0,0.0,0.0,0.0,
431376,3,0.0,0.0,410.0,410.0,0.0,
373188,3,0.0,0.0,1112.0,272.0,0.0,
257767,3,0.0,0.0,330.3,0.0,0.0,
234452,3,0.0,0.0,59.2,59.0,0.0,
283292,3,0.0,0.0,296.8,297.0,0.0,
410676,4,646.0,12920.0,118240.0,4940.0,43140.0,9.152
437314,4,2416.0,6040.0,27060.0,550.0,20130.0,4.48
426361,4,256.0,4224.0,35623.5,891.0,10709.0,8.434
394662,4,603.0,7236.0,29928.0,0.0,9888.0,4.136
384845,4,0.0,0.0,37380.0,37660.0,120.0,
348969,4,286.0,5720.0,44840.0,360.0,17960.0,7.839
399894,4,101.0,2020.0,31100.0,260.0,8000.0,15.396
285947,4,0.0,0.0,25485.0,25695.0,165.0,
211959,4,217.0,4340.0,22960.0,200.0,15500.0,5.29
200034,4,199.0,3980.0,27220.0,980.0,13740.0,6.839
438888,4,840.0,5040.0,19866.0,0.0,6822.0,3.942
221145,4,120.0,2400.0,23260.0,180.0,12420.0,9.692
437324,4,0.0,0.0,15924.8,15954.0,0.0,
196768,4,0.0,0.0,20946.114,21095.0,0.0,
203202,4,291.0,5820.0,27580.0,2360.0,20880.0,4.739
107027,4,0.0,0.0,2457.0,2457.0,0.0,
371325,4,2119.0,6293.43,15087.6,0.0,15232.89,2.397
441403,4,0.0,0.0,18795.12,18914.0,0.0,
437606,4,0.0,0.0,13875.0,13950.0,0.0,
396370,4,0.0,0.0,9944.0,9944.0,0.0,
449508,4,0.0,0.0,12055.68,12137.0,2.88,
436027,4,0.0,0.0,7690.0,7690.0,0.0,
336083,4,0.0,0.0,13240.0,13300.0,0.0,
441404,4,0.0,0.0,10982.28,11050.0,0.0,
438895,4,189.0,1474.2,10631.4,0.0,3931.4,7.212
197095,4,0.0,0.0,15410.0,15410.0,0.0,
342003,4,255.0,2550.0,13220.0,10.0,4800.0,5.184
219674,4,113.0,2260.0,8020.0,100.0,4580.0,3.549
437323,4,0.0,0.0,7112.5,7113.0,0.0,
126988,4,1637.0,3274.0,11870.0,0.0,8550.0,3.626
262993,4,0.0,0.0,9340.0,9340.0,0.0,
449440,4,0.0,0.0,9390.0,9400.0,0.0,
391060,4,2922.0,5844.0,4914.0,16.0,3286.0,0.841
437604,4,0.0,0.0,7580.0,7580.0,60.0,
440408,4,0.0,0.0,9872.5,9905.0,0.0,
372666,4,232.0,1624.0,11445.0,0.0,4424.0,7.047
140173,4,0.0,0.0,7590.0,7600.0,0.0,
385646,4,0.0,0.0,4853.56,5007.0,22.72,
135871,4,0.0,0.0,3466.26,3500.0,0.0,
112751,4,0.0,0.0,924.0,924.0,0.0,
106931,4,103.0,1854.0,6066.0,0.0,1800.0,3.272
370881,4,226.0,2260.0,10370.0,0.0,4420.0,4.588
437297,4,1665.0,3330.0,6170.0,22.0,19692.0,1.853
436021,4,0.0,0.0,5676.0,5688.0,12.0,
257722,4,0.0,0.0,808.08,808.0,0.0,
460323,4,0.0,0.0,6240.0,0.0,0.0,
437602,4,0.0,0.0,5015.0,5015.0,0.0,
278773,4,0.0,0.0,5064.0,5079.0,0.0,
140182,4,0.0,0.0,6540.0,6540.0,0.0,
442343,4,367.0,7340.0,2800.0,0.0,11820.0,0.381
387242,4,1862.0,1862.0,4345.0,16.0,2476.0,2.334
437320,4,0.0,0.0,5405.0,5408.0,18.0,
162985,4,0.0,0.0,5901.0,5901.0,0.0,
223855,4,93.0,1860.0,22100.0,1340.0,2900.0,11.882
387749,4,251.0,753.0,1377.0,357.0,7653.0,1.829
455667,4,0.0,0.0,5980.0,6097.0,117.0,
453109,4,1128.0,11280.0,8920.0,0.0,5880.0,0.791
344480,4,636.0,1272.0,2926.0,0.0,1960.0,2.3
431177,4,0.0,0.0,6552.0,6564.0,0.0,
437322,4,0.0,0.0,3705.6,3715.0,0.0,
225862,4,0.0,0.0,1334.5,1339.0,5.0,
392443,4,0.0,0.0,6780.0,6812.0,0.0,
435569,4,0.0,0.0,5290.0,5315.0,10.0,
387120,4,14880.0,4464.0,5716.8,6.0,15572.4,1.281
424613,4,0.0,0.0,4775.0,4806.0,28.0,
438712,4,11320.0,2830.0,5260.0,11.0,15540.0,1.859
424365,4,19.0,228.0,5196.0,60.0,1908.0,22.789
168657,4,114.0,2280.0,2280.0,40.0,920.0,1.0
138365,4,0.0,0.0,3872.5,3876.0,3.0,
427473,4,2976.0,5952.0,5420.0,0.0,2820.0,0.911
436007,4,0.0,0.0,6608.0,6608.0,0.0,
116945,4,0.0,0.0,7599.2,7676.0,0.0,
389547,4,0.0,0.0,6678.0,6732.0,18.0,
100965,4,0.0,0.0,10340.0,10340.0,0.0,
122935,4,0.0,0.0,7200.95,7228.0,80.0,
431372,4,0.0,0.0,3170.0,3170.0,0.0,
337229,4,0.0,0.0,1108.8,1126.0,0.0,
138271,4,0.0,0.0,7613.75,7718.0,98.0,
294614,4,904.0,1808.0,3538.0,34.0,1250.0,1.957
457579,4,0.0,0.0,5366.4,5384.0,2.0,
345674,4,0.0,0.0,4457.6,4464.0,3.0,
280432,4,0.0,0.0,6503.875,6523.0,18.0,
390233,4,0.0,0.0,6484.5,6534.0,0.0,
421532,4,0.0,0.0,5112.0,5112.0,0.0,
368865,4,0.0,0.0,4632.0,4677.0,33.0,
138272,4,0.0,0.0,4260.75,4306.0,44.0,
160016,4,0.0,0.0,4626.6,4637.0,3.0,
458258,4,29440.0,2944.0,2880.0,0.0,1116.0,0.978
389503,4,0.0,0.0,0.0,0.0,0.0,
459818,4,0.0,0.0,6500.0,0.0,0.0,
391082,4,0.0,0.0,4050.0,4112.0,57.0,
435562,4,0.0,0.0,2353.47,2353.0,0.0,
362526,4,0.0,0.0,4368.0,4438.0,70.0,
303506,4,261.0,709.9200000000001,4613.12,275.0,1833.0,6.498
105314,4,0.0,0.0,2552.0,2593.0,40.0,
439875,4,0.0,0.0,2060.0,2060.0,0.0,
117642,4,0.0,0.0,4794.0,4796.0,3.0,
437087,4,364.0,3640.0,3560.0,80.0,13180.0,0.978
391532,4,473.0,8514.0,2610.0,0.0,9522.0,0.307
407408,4,0.0,0.0,0.0,0.0,0.0,
426648,4,513.0,2708.6400000000003,4688.64,0.0,2581.8,1.731
437524,4,0.0,0.0,4850.7,4862.0,0.0,
389708,4,0.0,0.0,2060.0,2060.0,0.0,
370216,4,0.0,0.0,0.0,0.0,0.0,
373141,4,95.0,1900.0,3060.0,320.0,5540.0,1.611
435235,4,523.0,1046.0,4986.0,2.0,2068.0,4.767
372644,4,1031.0,1484.6399999999999,4550.4,3.0,1922.0,3.065
158924,4,0.0,0.0,3267.3,3267.0,0.0,
325396,4,0.0,0.0,12925.0,12925.0,0.0,
454575,4,100.0,513.0,5719.95,0.0,1503.0,11.15
123913,4,0.0,0.0,4732.0,4762.0,24.0,
372642,4,0.0,0.0,4440.0,4440.0,29.0,
370336,4,2812.0,5624.0,3456.0,2.0,10270.0,0.615
391062,4,1611.0,3222.0,2978.0,34.0,1742.0,0.924
434705,4,0.0,0.0,6.3,6.0,0.0,
438025,4,0.0,0.0,3828.0,3828.0,0.0,
228381,4,0.0,0.0,4740.0,4740.0,0.0,
454439,4,2190.0,2628.0,2583.6,6.0,9033.2,0.983
247343,4,0.0,0.0,3489.15,3493.0,4.0,
439111,4,194.0,1164.0,3468.0,0.0,1176.0,2.979
370334,4,864.0,665.28,3225.53,0.0,1033.85,4.848
454995,4,3836.0,3836.0,4255.0,2.0,12050.0,1.109
387719,4,0.0,0.0,4472.0,4484.0,0.0,
251923,4,0.0,0.0,3578.0,3588.0,14.0,
130805,4,3272.0,3272.0,1546.0,11.0,7457.0,0.472
294622,4,178.0,356.0,2362.0,12.0,1222.0,6.635
235555,4,2115.0,2115.0,1811.0,467.0,1456.0,0.856
440410,4,0.0,0.0,3412.5,3418.0,0.0,
390905,4,0.0,0.0,2232.0,2232.0,0.0,
108420,4,0.0,0.0,3237.36,3247.0,1.88,
391084,4,0.0,0.0,3998.0,4011.0,13.0,
295723,4,0.0,0.0,1910.0,2110.0,200.0,
437354,4,0.0,0.0,4362.6,4406.0,33.0,
454040,4,0.0,0.0,2652.0,2685.0,33.0,
436009,4,0.0,0.0,5334.0,5334.0,0.0,
390088,4,4269.0,4269.0,2939.0,5.0,9942.0,0.688
347918,4,0.0,0.0,3560.0,3560.0,0.0,
427912,4,0.0,0.0,1460.0,1460.0,0.0,
459371,4,7608.0,7608.0,1610.0,0.0,0.0,0.212
158135,4,0.0,0.0,0.0,0.0,0.0,
431314,4,0.0,0.0,2270.0,2270.0,0.0,
452329,4,0.0,0.0,3613.0,3613.0,0.0,
440171,4,2666.0,2399.4,2504.7,2.0,7705.9,1.044
362482,4,0.0,0.0,3299.4,3378.0,76.0,
441157,4,0.0,0.0,3396.75,3397.0,0.0,
397917,4,0.0,0.0,2643.6,2645.0,0.0,
458239,4,0.0,0.0,2720.0,2725.0,0.0,
373419,4,0.0,0.0,1080.0,1080.0,40.0,
137063,4,0.0,0.0,620.0,630.0,10.0,
371326,4,208.0,1872.0,2790.0,0.0,1800.0,1.49
294616,4,492.0,984.0,1292.0,0.0,1964.0,1.313
373780,4,1400.0,1400.0,2317.0,23.0,6073.0,1.655
398546,4,0.0,0.0,3389.0,3391.0,0.0,
437300,4,1660.0,3320.0,2310.0,0.0,7120.0,0.696
351084,4,0.0,0.0,1666.0,1666.0,0.0,
381515,4,654.0,196.2,2542.5,0.0,7815.1,12.959
100108,4,0.0,0.0,3260.0,3500.0,200.0,
440145,4,1150.0,1150.0,2479.0,0.0,7508.0,2.156
376212,4,2500.0,2625.0,2731.05,55.0,6745.55,1.04
394379,4,0.0,0.0,2250.0,2260.0,0.0,
138392,4,0.0,0.0,2363.0,2584.0,221.0,
426647,4,159.0,1272.0,3136.0,8.0,1664.0,2.465
387340,4,0.0,0.0,40.4,40.0,0.0,
138260,4,0.0,0.0,1700.0,1700.0,0.0,
138070,4,574.0,1435.0,3305.0,3.0,2148.5,2.303
458653,4,0.0,0.0,2546.0,2551.0,2.0,
124171,4,0.0,0.0,1453.2,1456.0,0.0,
459236,4,0.0,0.0,4350.78,0.0,0.0,
455116,4,0.0,0.0,2753.0,2795.0,42.0,
280433,4,0.0,0.0,2171.25,2196.0,24.0,
439805,4,0.0,0.0,1872.7,1873.0,0.0,
105599,4,0.0,0.0,4066.2,4066.0,0.0,
512178,4,0.0,0.0,1575.2,0.0,0.0,
103556,4,1008.0,115.92,3626.64,0.0,1148.0,31.286
388679,4,0.0,0.0,2088.0,2097.0,9.0,
372645,4,1149.0,1838.4,3003.2,0.0,1242.0,1.634
362836,4,0.0,0.0,3981.0,4008.0,6.0,
701348,4,0.0,0.0,1285.0,0.0,0.0,
398555,4,0.0,0.0,3850.0,3850.0,0.0,
454042,4,0.0,0.0,2562.0,2562.0,0.0,
398284,4,0.0,0.0,1202.0,1203.0,1.0,
369076,4,0.0,0.0,3541.5,3551.0,0.0,
122662,4,0.0,0.0,2796.0,2806.0,6.0,
115722,4,0.0,0.0,1965.0,1965.0,0.0,
701179,4,0.0,0.0,1070.0,0.0,0.0,
437523,4,0.0,0.0,2350.0,2350.0,0.0,
375046,4,71352.0,8562.24,3899.52,0.0,12285.96,0.455
369370,4,278.0,1834.8,3953.4,0.0,1551.0,2.155
294623,4,0.0,0.0,1780.0,1780.0,0.0,
462029,4,2285.0,2193.6,1500.48,0.0,0.0,0.684
381288,4,0.0,0.0,2849.6,2853.0,0.0,
504655,4,0.0,0.0,1640.0,0.0,0.0,
335520,4,0.0,0.0,59.64,60.0,0.0,
426670,4,0.0,0.0,2665.8,2666.0,0.0,
437287,4,0.0,0.0,1872.0,1880.0,0.0,
283194,4,0.0,0.0,2618.4,2618.0,0.0,
145782,4,0.0,0.0,2142.998,2143.0,0.0,
401481,4,636.0,9540.0,2505.0,0.0,6360.0,0.263
116981,4,0.0,0.0,1963.0,1969.0,0.0,
386642,4,0.0,0.0,2712.15,2714.0,0.0,
100098,4,0.0,0.0,1320.0,1320.0,0.0,
354792,4,0.0,0.0,80.0,80.0,0.0,
458228,4,0.0,0.0,1708.5,1709.0,0.0,
143362,4,0.0,0.0,3477.3,3498.0,21.0,
106907,4,0.0,0.0,1296.0,1296.0,0.0,
372307,4,950.0,2850.0,3822.0,3.0,1395.0,1.341
455730,4,0.0,0.0,4120.0,4120.0,0.0,
388678,4,0.0,0.0,2355.0,2415.0,60.0,
380456,4,192.0,2304.0,2124.0,24.0,6636.0,0.922
459056,4,0.0,0.0,820.1,0.0,0.0,
435786,4,2009.0,2009.0,2512.0,0.0,6783.0,1.25
362882,4,310.0,3100.0,3490.0,0.0,2750.0,1.126
372123,4,0.0,0.0,901.44,932.0,31.0,
282108,4,0.0,0.0,2978.0,2996.0,18.0,
143622,4,0.0,0.0,3620.0,3660.0,20.0,
369519,4,0.0,0.0,856.0,857.0,1.0,
347074,4,190.0,380.0,1040.0,298.0,4212.0,2.737
344723,4,0.0,0.0,1354.0,1354.0,0.0,
274946,4,0.0,0.0,1192.5,1193.0,3.0,
359542,4,0.0,0.0,991.6,992.0,0.0,
701640,4,0.0,0.0,0.0,0.0,0.0,
234313,4,0.0,0.0,1885.0,1905.0,20.0,
450955,4,0.0,0.0,8640.0,8840.0,140.0,
458331,4,0.0,0.0,2240.0,2260.0,0.0,
322687,4,0.0,0.0,1630.8,1631.0,0.0,
391083,4,0.0,0.0,2501.0,2502.0,1.0,
198880,4,0.0,0.0,600.0,600.0,0.0,
203216,4,0.0,0.0,2206.0,2208.0,0.0,
386084,4,0.0,0.0,0.0,0.0,0.0,
239196,4,0.0,0.0,2335.2,2350.0,11.0,
234311,4,0.0,0.0,1845.0,1855.0,10.0,
236220,4,381.0,2819.4,2479.0,0.0,1058.0,0.879
389698,4,0.0,0.0,1080.0,1080.0,0.0,
114328,4,0.0,0.0,3191.48,3200.0,8.0,
154639,4,638.0,2041.6000000000001,2598.4,6.0,1245.0,1.273
270084,4,0.0,0.0,3561.6,3578.0,0.0,
438973,4,1133.0,3399.0,1176.0,9.0,5514.0,0.346
437897,4,0.0,0.0,1296.0,1314.0,54.0,
438711,4,0.0,0.0,3880.0,3910.0,0.0,
453939,4,0.0,0.0,1687.0,1688.0,0.0,
137736,4,0.0,0.0,2118.15,2134.0,16.0,
391174,4,0.0,0.0,465.0,465.0,0.0,
368821,4,230.0,2300.0,3220.0,0.0,4590.0,1.4
458697,4,1810.0,1810.0,1772.0,0.0,0.0,0.979
455118,4,0.0,0.0,2142.0,2183.0,30.0,
442105,4,0.0,0.0,2152.72,2224.0,5.68,
460762,4,0.0,0.0,1186.92,0.0,0.0,
292995,4,0.0,0.0,1316.0,1316.0,0.0,
386044,4,1296.0,2592.0,1980.0,8.0,5820.0,0.764
114430,4,0.0,0.0,2394.0,2400.0,0.0,
372137,4,2097.0,2013.12,905.28,9.0,1486.0,0.45
249240,4,0.0,0.0,3637.0,3658.0,9.0,
259353,4,0.0,0.0,1363.2,1364.0,0.0,
457259,4,0.0,0.0,1750.0,1750.0,0.0,
359695,4,0.0,0.0,2305.0,2305.0,0.0,
453557,4,1594.0,3618.38,1445.99,2.0,4835.53,0.4
172567,4,0.0,0.0,1196.0,1196.0,0.0,
458514,4,98.0,740.88,1784.16,0.0,635.0,2.408
386089,4,0.0,0.0,0.0,0.0,0.0,
397434,4,145.0,863.04,1773.696,0.0,565.0,2.055
108424,4,0.0,0.0,1045.28,1045.0,0.0,
429524,4,0.0,0.0,2250.6,2252.0,0.0,
173175,4,2489.0,2489.0,1418.0,37.0,4689.0,0.57
166811,4,0.0,0.0,2852.85,2891.0,36.0,
161034,4,0.0,0.0,47.4,47.0,0.0,
388745,4,3324.0,3324.0,5257.0,25.0,1162.0,1.582
387660,4,0.0,0.0,2121.0,2121.0,0.0,
305346,4,0.0,0.0,308.7,318.0,9.0,
455119,4,0.0,0.0,1942.0,1953.0,11.0,
459868,4,0.0,0.0,1624.0,0.0,0.0,
362327,4,0.0,0.0,1274.0,1274.0,0.0,
455581,4,0.0,0.0,3166.8,3166.0,0.0,
388676,4,0.0,0.0,4083.0,4269.0,177.0,
389579,4,0.0,0.0,824.0,829.0,1.0,
434117,4,742.0,7420.0,2770.0,0.0,6610.0,0.373
450615,4,0.0,0.0,1962.0,1970.0,2.0,
337371,4,0.0,0.0,1601.76,1619.0,17.04,
140701,4,1287.0,2574.0,1804.0,0.0,4660.0,0.701
441678,4,63.0,315.0,165.0,0.0,4470.0,0.524
370192,4,477.0,477.0,1726.0,0.0,601.0,3.618
131132,4,0.0,0.0,1368.0,1378.0,8.0,
460847,4,0.0,0.0,1433.25,0.0,0.0,
403039,4,1176.0,4704.0,2284.0,24.0,5596.0,0.486
356814,4,0.0,0.0,1475.565,1476.0,0.0,
106909,4,0.0,0.0,1013.4,1013.0,0.0,
138382,4,0.0,0.0,2446.0,2446.0,0.0,
203217,4,0.0,0.0,2241.0,2243.0,0.0,
386162,4,0.0,0.0,2438.4,2448.0,6.4,
370193,4,209.0,1881.0,1287.0,9.0,4797.0,0.684
426788,4,0.0,0.0,2420.0,2420.0,0.0,
274765,4,1773.0,1170.18,356.4,4.0,3608.0,0.305
197797,4,1067.0,2134.0,1916.0,18.0,3484.0,0.898
249821,4,0.0,0.0,1989.0,1989.0,0.0,
461145,4,0.0,0.0,1188.0,0.0,0.0,
403987,4,0.0,0.0,1577.0,1588.0,0.0,
362457,4,0.0,0.0,1464.0,1464.0,0.0,
378332,4,0.0,0.0,2229.68,2243.0,5.64,
441710,4,0.0,0.0,135.0,135.0,0.0,
428545,4,0.0,0.0,2046.0,2048.0,1.0,
426856,4,0.0,0.0,1883.0,1883.0,16.0,
434601,4,51.0,612.0,1836.0,0.0,2532.0,3.0
398888,4,1452.0,3281.5199999999995,680.26,0.0,4502.0,0.207
427889,4,1750.0,3500.0,1464.0,2.0,476.0,0.418
372124,4,251.0,2510.0,1090.0,10.0,3860.0,0.434
380355,4,0.0,0.0,1437.0,1443.0,0.0,
382584,4,0.0,0.0,1254.0,1269.0,0.0,
338888,4,0.0,0.0,247.08,247.0,0.0,
434465,4,0.0,0.0,5419.0,5419.0,0.0,
438926,4,43550.0,5226.0,1284.0,12.0,4296.0,0.246
331498,4,0.0,0.0,1811.5,1812.0,0.0,
452047,4,0.0,0.0,2478.0,2506.0,14.0,
370286,4,0.0,0.0,1353.0,1353.0,0.0,
143791,4,0.0,0.0,935.55,935.0,0.0,
403702,4,0.0,0.0,1899.96,1934.0,0.0,
458652,4,0.0,0.0,1354.0,1356.0,0.0,
389114,4,0.0,0.0,2158.0,2301.0,143.0,
387198,4,1143.0,1143.0,1236.0,14.0,5229.0,1.081
435354,4,215.0,430.0,820.0,22.0,2490.0,1.907
396581,4,0.0,0.0,654.64,661.0,6.0,
397334,4,0.0,0.0,3206.52,3333.0,126.0,
431396,4,0.0,0.0,2616.0,2616.0,0.0,
297823,4,0.0,0.0,1258.7,1258.0,0.0,
390015,4,0.0,0.0,2596.88,2597.0,0.0,
501183,4,0.0,0.0,954.0,0.0,0.0,
272108,4,0.0,0.0,1450.0,1470.0,20.0,
433381,4,241.0,1205.0,1515.0,0.0,535.0,1.257
141206,4,0.0,0.0,1110.144,1110.0,0.0,
380760,4,0.0,0.0,1177.2,1181.0,3.6,
459234,4,0.0,0.0,2950.83,0.0,0.0,
351702,4,0.0,0.0,1290.45,1290.0,0.0,
429762,4,4104.0,1026.0,900.0,1.0,450.0,0.877
437525,4,0.0,0.0,1060.0,1060.0,0.0,
437293,4,35550.0,1422.0,1128.0,22.0,3798.0,0.793
435503,4,0.0,0.0,1490.0,1500.0,10.0,
428501,4,0.0,0.0,2839.2,2841.0,0.0,
377690,4,0.0,0.0,690.2,707.0,0.0,
435348,4,670.0,670.0,755.0,90.0,2720.0,1.127
401531,4,387.0,5805.0,1485.0,0.0,4035.0,0.256
135659,4,0.0,0.0,1389.0,1396.0,7.0,
437319,4,809.0,809.0,1009.0,4.0,3495.0,1.247
108361,4,0.0,0.0,1167.0,1185.0,30.0,
239195,4,0.0,0.0,1279.2,1292.0,16.0,
106807,4,0.0,0.0,1566.0,1584.0,18.0,
436528,4,0.0,0.0,1440.0,1450.0,10.0,
133376,4,0.0,0.0,313.614,314.0,0.0,
234499,4,0.0,0.0,1569.0,1584.0,15.0,
100732,4,0.0,0.0,997.5,998.0,0.0,
434307,4,64920.0,5193.6,998.4,0.0,3341.2,0.192
136971,4,0.0,0.0,50.0,50.0,0.0,
448390,4,0.0,0.0,828.0,861.0,30.0,
426121,4,0.0,0.0,1569.6,1656.0,86.0,
362664,4,0.0,0.0,0.0,0.0,0.0,
138323,4,0.0,0.0,3897.0,3897.0,0.0,
362529,4,0.0,0.0,854.0,882.0,28.0,
701347,4,0.0,0.0,580.0,0.0,0.0,
393478,4,0.0,0.0,1440.0,1440.0,0.0,
432614,4,0.0,0.0,1358.0,1359.0,0.0,
141752,4,0.0,0.0,1290.0,1290.0,0.0,
243128,4,1011.0,758.25,807.0,11.0,1402.5,1.064
114583,4,0.0,0.0,160.0,160.0,0.0,
426946,4,0.0,0.0,2393.6,2400.0,0.0,
143383,4,0.0,0.0,1884.0,1932.0,48.0,
428541,4,0.0,0.0,2053.0,2068.0,5.0,
285483,4,0.0,0.0,860.0,860.0,0.0,
237766,4,0.0,0.0,1602.0,1605.0,0.0,
450118,4,3093.0,3093.0,1376.0,3.0,5318.0,0.445
347858,4,0.0,0.0,978.0,980.0,0.0,
256914,4,0.0,0.0,3920.0,3920.0,0.0,
319039,4,0.0,0.0,1661.0,1665.0,0.0,
437521,4,0.0,0.0,1320.0,1320.0,0.0,
353213,4,0.0,0.0,351.0,353.0,2.0,
123017,4,0.0,0.0,1576.0,1600.0,18.0,
332845,4,0.0,0.0,1641.6,1642.0,42.0,
452376,4,0.0,0.0,1125.0,1127.0,10.8,
174853,4,0.0,0.0,1560.0,1560.0,0.0,
108210,4,0.0,0.0,851.236,891.0,15.31,
381489,4,0.0,0.0,899.0,907.0,8.0,
441702,4,87.0,870.0,70.0,0.0,3170.0,0.08
368774,4,0.0,0.0,748.2,783.0,8.7,
133413,4,0.0,0.0,1326.0,1367.0,40.8,
369198,4,0.0,0.0,942.0,957.0,15.0,
450497,4,5678.0,1419.5,1445.75,4.0,3684.75,1.018
381287,4,0.0,0.0,994.8,1001.0,6.0,
380353,4,0.0,0.0,1123.0,1125.0,0.0,
100100,4,0.0,0.0,600.0,600.0,0.0,
399177,4,0.0,0.0,1701.0,1710.0,0.0,
166556,4,0.0,0.0,1447.0,1449.0,1.0,
372659,4,0.0,0.0,1391.0,1393.0,0.0,
173010,4,0.0,0.0,1704.96,1710.0,511.0,
448108,4,1877.0,2252.4,1194.0,0.0,3693.2,0.53
257586,4,0.0,0.0,1722.0,1752.0,27.0,
301232,4,0.0,0.0,0.0,0.0,0.0,
439056,4,3794.0,3794.0,846.0,22.0,3578.0,0.223
136970,4,0.0,0.0,920.0,930.0,20.0,
359919,4,0.0,0.0,1519.0,1519.0,0.0,
133099,4,0.0,0.0,478.0,478.0,0.0,
361700,4,0.0,0.0,1417.0,1430.0,0.0,
114478,4,0.0,0.0,1444.3,1444.0,2.0,
434114,4,517.0,5170.0,2060.0,10.0,4630.0,0.398
390254,4,0.0,0.0,640.0,640.0,0.0,
253339,4,0.0,0.0,1522.85,1523.0,0.0,
297496,4,0.0,0.0,310.0,310.0,0.0,
448527,4,0.0,0.0,708.125,708.0,0.0,
123452,4,0.0,0.0,1097.0,1107.0,0.0,
457003,4,0.0,0.0,1442.0,1450.0,8.0,
362517,4,0.0,0.0,1162.0,1162.0,0.0,
372101,4,597.0,597.0,86.0,0.0,1612.0,0.144
440874,4,0.0,0.0,804.0,8.0,2960.0,
436318,4,0.0,0.0,497.88,498.0,0.0,
141164,4,0.0,0.0,1239.0,1275.0,36.0,
435580,4,0.0,0.0,1290.44,1290.0,0.0,
459980,4,0.0,0.0,1111.0,0.0,0.0,
458702,4,0.0,0.0,59.0,0.0,0.0,
